MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,NUM_OF_SEATING,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,FRNT_VIN,CURB_WEIGHT,SIDE_VIN,POLE_VIN,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,PK,SK
TOYOTA,SEQUOIA HYBRID,2023,SUV,MPV,2WD,8,7100,7300,,,,,0,0,,,,TOYOTA#SEQUOIA HYBRID,2023#SUV
TOYOTA,SEQUOIA HYBRID,2023,SUV,MPV,4WD,8,7100,7300,,,,,0,0,,,,TOYOTA#SEQUOIA HYBRID,2023#SUV
TOYOTA,SIENNA HYBRID,2023,VAN,MPV,AWD,8,6170,6170,5TDYSKFC1MS002613,4706,5TDKRKEC5MS003721,5TDYRKEC9MS004252,0.127,1.34,4,,,TOYOTA#SIENNA HYBRID,2023#VAN
TOYOTA,SIENNA HYBRID,2023,VAN,MPV,FWD,8,6170,6170,5TDYSKFC1MS002613,4706,5TDKRKEC5MS003721,5TDYRKEC9MS004252,0.14,1.3,4,,,TOYOTA#SIENNA HYBRID,2023#VAN
TOYOTA,SUPRA,2023,2 DR,PC,RWD,2,3770,4001,,,,,0,0,,,,TOYOTA#SUPRA,2023#2 DR
TOYOTA,TACOMA,2023,PU/CC,TRUCK,2WD,5,5600,5600,3TMDZ5BN1GM002957,4536,5TFAX5GN1GX059512,5TFAX5GN4GX059634,0.147,1.28,4,,,TOYOTA#TACOMA,2023#PU/CC
TOYOTA,TACOMA,2023,PU/EC,TRUCK,2WD,4,5600,5600,5TFSX5EN7LX072993,4189,5TFRX5GN1LX172728,5TFRX5GN8LX167588,0.147,1.28,4,,,TOYOTA#TACOMA,2023#PU/EC
TOYOTA,TACOMA,2023,PU/EC,TRUCK,4WD,4,5600,5600,5TFSX5EN7LX072993,4189,5TFRX5GN1LX172728,5TFRX5GN8LX167588,0.191,1.19,4,,,TOYOTA#TACOMA,2023#PU/EC
TOYOTA,TACOMA,2023,PU/CC,TRUCK,4WD,5,5600,5600,3TMDZ5BN1GM002957,4536,5TFAX5GN1GX059512,5TFAX5GN4GX059634,0.191,1.19,4,,,TOYOTA#TACOMA,2023#PU/CC
TOYOTA,TUNDRA,2023,PU/CC,TRUCK,2WD,5,7190,7375,5TFLA5EC9NX007912,5680,5TFLA5ABXNX015997,5TFLA5ABXNX015319,0.185,,,,,TOYOTA#TUNDRA,2023#PU/CC
TOYOTA,TUNDRA,2023,PU/EC,TRUCK,2WD,5,7145,7375,,5680,,,0.185,,,,,TOYOTA#TUNDRA,2023#PU/EC
TOYOTA,TUNDRA,2023,PU/CC,TRUCK,4WD,5,7190,7375,5TFLA5EC9NX007912,5680,5TFLA5ABXNX015997,5TFLA5ABXNX015319,0.185,1.2,4,,,TOYOTA#TUNDRA,2023#PU/CC
TOYOTA,TUNDRA,2023,PU/EC,TRUCK,4WD,5,7145,7375,,5680,,,0.185,1.2,4,,,TOYOTA#TUNDRA,2023#PU/EC
TOYOTA,TUNDRA HYBRID,2023,PU/CC,TRUCK,2WD,5,7395,7795,5TFLA5EC9NX007912,5680,5TFLA5ABXNX015997,5TFLA5ABXNX015319,0.185,,,,,TOYOTA#TUNDRA HYBRID,2023#PU/CC
TOYOTA,TUNDRA HYBRID,2023,PU/CC,TRUCK,4WD,5,7395,7795,5TFLA5EC9NX007912,5680,5TFLA5ABXNX015997,5TFLA5ABXNX015319,0.185,1.2,4,,,TOYOTA#TUNDRA HYBRID,2023#PU/CC
TOYOTA,VENZA HYBRID,2023,SUV,MPV,AWD,5,4920,4920,JTMG1RFV0KD007450,3509,2T3H1RFV3KW005554,JTMK1RFV7KJ002368,0.155,1.26,4,,,TOYOTA#VENZA HYBRID,2023#SUV
VOLKSWAGEN,ARTEON SE,2023,4 DR,PC,FWD,5,4718,4718,,,,,0,0,,,,VOLKSWAGEN#ARTEON SE,2023#4 DR
VOLKSWAGEN,ARTEON SEL PREMIUM R-LINE,2023,4 DR,PC,AWD,5,4718,5027,,,,,0,0,,,,VOLKSWAGEN#ARTEON SEL PREMIUM R-LINE,2023#4 DR
VOLKSWAGEN,ARTEON SEL R-LINE,2023,4 DR,PC,AWD,5,4718,5027,,,,,0,0,,,,VOLKSWAGEN#ARTEON SEL R-LINE,2023#4 DR
VOLKSWAGEN,ATLAS,2023,SUV,MPV,AWD,"6
7",5622,6019,1V2GC2CAXLC202660,4303,1V2BR2CA9JC514037,1V2BR2CA3JC513174,0.159,1.25,4,,,VOLKSWAGEN#ATLAS,2023#SUV
VOLKSWAGEN,ATLAS,2023,SUV,MPV,FWD,"6
7",5622,6019,1V2GC2CAXLC202660,4303,1V2BR2CA9JC514037,1V2BR2CA3JC513174,0.136,1.31,4,,,VOLKSWAGEN#ATLAS,2023#SUV
VOLKSWAGEN,ATLAS CROSS SPORT,2023,SUV,MPV,AWD,5,5445,5798,1V2GC2CAXLC202660,4303,1V2AC2CA3LC201131,1V2AC2CA1LC201788,0.151,1.27,4,,,VOLKSWAGEN#ATLAS CROSS SPORT,2023#SUV
VOLKSWAGEN,ATLAS CROSS SPORT,2023,SUV,MPV,FWD,5,5445,5798,1V2GC2CAXLC202660,4303,1V2AC2CA3LC201131,1V2AC2CA1LC201788,0.169,1.23,4,,,VOLKSWAGEN#ATLAS CROSS SPORT,2023#SUV
VOLKSWAGEN,GOLF GTI,2023,4 DR,PC,FWD,5,4255,4343,,,,,0,0,,,,VOLKSWAGEN#GOLF GTI,2023#4 DR
VOLKSWAGEN,GOLF R,2023,4 DR,PC,AWD,5,4453,4519,,,,,0,0,,,,VOLKSWAGEN#GOLF R,2023#4 DR
VOLKSWAGEN,ID.4,2023,SUV,MPV,AWD,5,5423,6041,WVGRMPE22MP034867,4583,WVGRMPE23MP036692,WVGRMPE29MP027074,0.109,1.41,4,,,VOLKSWAGEN#ID.4,2023#SUV
VOLKSWAGEN,ID.4,2023,SUV,MPV,RWD,5,5423,6041,WVGRMPE22MP034867,4583,WVGRMPE23MP036692,WVGRMPE29MP027074,0.103,1.44,4,,,VOLKSWAGEN#ID.4,2023#SUV
VOLKSWAGEN,JETTA,2023,4 DR,PC,FWD,5,4034,4167,,,,,0.13,1.33,4,,,VOLKSWAGEN#JETTA,2023#4 DR
VOLKSWAGEN,JETTA GLI,2023,4 DR,PC,FWD,5,4299,4387,,,,,1.33,1.33,4,,,VOLKSWAGEN#JETTA GLI,2023#4 DR
VOLKSWAGEN,TAOS,2023,SUV,MPV,AWD,5,4321,4630,3VVAX7B21NM045915,3423,3VVRX7B24NM044891,3VVRX7B2XNM060383,0.147,1.28,4,,,VOLKSWAGEN#TAOS,2023#SUV
VOLKSWAGEN,TAOS,2023,SUV,MPV,FWD,5,4321,4630,3VVAX7B21NM045915,3423,3VVRX7B24NM044891,3VVRX7B2XNM060383,0.174,1.22,4,,,VOLKSWAGEN#TAOS,2023#SUV
VOLKSWAGEN,TIGUAN,2023,SUV,MPV,AWD,"5
7",5071,5401,3VVFB7AXXPM026395,3819,3VV1B7AX2JM018714,3VV1B7AX2JM016042,0.155,1.26,4,,,VOLKSWAGEN#TIGUAN,2023#SUV
VOLKSWAGEN,TIGUAN,2023,SUV,MPV,FWD,"5
7",5071,5401,3VVFB7AXXPM026395,3819,3VV1B7AX2JM018714,3VV1B7AX2JM016042,0.169,1.23,4,,,VOLKSWAGEN#TIGUAN,2023#SUV
VOLVO,C40 RECHARGE TWIN,2023,4 DR,PC,AWD,5,,5774,,,,,0,0,,,,VOLVO#C40 RECHARGE TWIN,2023#4 DR
VOLVO,S60 B5,2023,4 DR,PC,AWD,5,,5070,7JRA22TKXLG044902,3951,7JR102FK4LG043911,7JR102FK1LG048418,0.099,1.46,5,,,VOLVO#S60 B5,2023#4 DR
VOLVO,S60 B5,2023,4 DR,PC,FWD,5,,4915,7JRA22TKXLG044902,3951,7JR102FK4LG043911,7JR102FK1LG048418,0.099,1.46,5,,,VOLVO#S60 B5,2023#4 DR
VOLVO,S60 POLESTAR ENGINEERED T8 PHEV,2023,4 DR,PC,AWD,5,,5545,,,,,0,0,,,,VOLVO#S60 POLESTAR ENGINEERED T8 PHEV,2023#4 DR
VOLVO,S60 RECHARGE T8 PHEV,2023,4 DR,PC,AWD,5,,5510,,,,,0,0,,,,VOLVO#S60 RECHARGE T8 PHEV,2023#4 DR
VOLVO,S90 B6,2023,4 DR,PC,AWD,5,,5355,,,,,0,0,,,,VOLVO#S90 B6,2023#4 DR
VOLVO,S90 RECHARGE T8 PHEV,2023,4 DR,PC,AWD,5,,5775,,,,,0,0,,,,VOLVO#S90 RECHARGE T8 PHEV,2023#4 DR
VOLVO,V60 CROSS COUNTRY B5,2023,SW,PC,AWD,5,,5180,7JRA22TKXLG044902,3951,7JR102FK4LG043911,7JR102FK1LG048418,0.099,1.46,5,,,VOLVO#V60 CROSS COUNTRY B5,2023#SW
VOLVO,V60 POLESTAR ENGINEERED T8 PHEV,2023,SW,PC,AWD,5,,5575,,,,,0,0,,,,VOLVO#V60 POLESTAR ENGINEERED T8 PHEV,2023#SW
VOLVO,V90 CROSS COUNTRY B6,2023,SW,PC,AWD,5,,5400,,,,,0,0,,,,VOLVO#V90 CROSS COUNTRY B6,2023#SW
VOLVO,XC40 B4,2023,SUV,MPV,FWD,5,,4915,YV4162UK2L2187161,3815,YV4AC2HK7L2179723,YV4AC2HL2L2189228,0.155,1.26,4,,,VOLVO#XC40 B4,2023#SUV
VOLVO,XC40 B5,2023,SUV,MPV,AWD,5,,5025,YV4162UK2L2187161,3815,YV4AC2HK7L2179723,YV4AC2HL2L2189228,0.164,1.24,4,,,VOLVO#XC40 B5,2023#SUV
VOLVO,XC40 RECHARGE TWIN,2023,SUV,MPV,AWD,5,,5840,,,,,0,0,,,,VOLVO#XC40 RECHARGE TWIN,2023#SUV
VOLVO,XC60 B5,2023,SUV,MPV,AWD,5,,5400,YV4102RK4L1488417,4140,YV4102DK1L1458735,YV4102DK1L1504211,0.147,1.28,4,,,VOLVO#XC60 B5,2023#SUV
VOLVO,XC60 B5,2023,SUV,MPV,FWD,5,,5290,YV4102RK4L1488417,4140,YV4102DK1L1458735,YV4102DK1L1504211,0.155,1.26,4,,,VOLVO#XC60 B5,2023#SUV
VOLVO,XC60 B6,2023,SUV,MPV,AWD,5,,5510,YV4102RK4L1488417,4140,YV4102DK1L1458735,YV4102DK1L1504211,0.147,1.28,4,,,VOLVO#XC60 B6,2023#SUV
VOLVO,XC60 POLESTAR ENGINEERED T8,2023,SUV,MPV,AWD,5,,5860,,,,,0,0,,,,VOLVO#XC60 POLESTAR ENGINEERED T8,2023#SUV
VOLVO,XC60 RECHARGE T8 PHEV,2023,SUV,MPV,AWD,5,,5860,,,,,0,0,,,,VOLVO#XC60 RECHARGE T8 PHEV,2023#SUV
VOLVO,XC90 B5,2023,SUV,MPV,AWD,7,6030,6150,YV4A22PK4G1031836,4609,YV4A22PK7G1031099,YV4A22PK7G1032642,0.179,1.211,4,,,VOLVO#XC90 B5,2023#SUV
VOLVO,XC90 B6,2023,SUV,MPV,AWD,7,6030,6150,YV4A22PK4G1031836,4609,YV4A22PK7G1031099,YV4A22PK7G1032642,0.179,1.211,4,,,VOLVO#XC90 B6,2023#SUV
VOLVO,XC90 RECHARGE T8 PHEV,2023,SUV,MPV,AWD,7,6330,6500,YV4BC0PL0G1074794,5091,YV4BC0PL8G1066023,YV4BC0PL9G1068699,0.159,1.25,4,,,VOLVO#XC90 RECHARGE T8 PHEV,2023#SUV
ACURA,ILX,2022,4 DR,PC,FWD,5,,,19UDE2F33GA006087,3098,19UDE2F38GA003024,19UDE2F32GA003066,0.107,1.42,4,,,ACURA#ILX,2022#4 DR
ACURA,MDX,2022,SUV,MPV,AWD,7,5820,5820,5J8YE1H30NL001570,4488,5J8YD9H33NL006246,5J8YD9H39NL006252,0.151,,,,,ACURA#MDX,2022#SUV
ACURA,MDX,2022,SUV,MPV,FWD,7,5600,5600,5J8YE1H30NL001570,4488,5J8YD9H33NL006246,5J8YD9H39NL006252,0.151,1.27,4,,,ACURA#MDX,2022#SUV
ACURA,NSX,2022,2 DR,PC,AWD,2,,,,,,,0,0,,,,ACURA#NSX,2022#2 DR
ACURA,RDX,2022,SUV,MPV,AWD,5,,,5J8TC2H31KL012420,3989,5J8TC1H3XKL001670,5J8TC1H36KL001665,0.15,1.2719,4,,,ACURA#RDX,2022#SUV
ACURA,RDX,2022,SUV,MPV,FWD,5,,,5J8TC2H31KL012420,3989,5J8TC1H3XKL001670,5J8TC1H36KL001665,0.165,1.2372,4,,,ACURA#RDX,2022#SUV
ACURA,TLX,2022,4 DR,PC,AWD,5,,,19UUB6F30MA002994,3923,19UUB5F38MA001490,19UUB5F31MA004425,0.09,1.51,5,,,ACURA#TLX,2022#4 DR
ACURA,TLX,2022,4 DR,PC,FWD,5,,,19UUB6F30MA002994,3923,19UUB5F38MA001490,19UUB5F31MA004425,0.09,1.51,5,,,ACURA#TLX,2022#4 DR
ALFA,GIULIA,2022,4 DR,PC,AWD,5,4612,4723,,,,,0,0,,,,ALFA#GIULIA,2022#4 DR
ALFA,GIULIA,2022,4 DR,PC,RWD,5,4612,4723,,,,,0,0,,,,ALFA#GIULIA,2022#4 DR
ALFA,GIULIA QUADRIFOGLIO,2022,4 DR,PC,RWD,5,4774,4774,,,,,0,0,,,,ALFA#GIULIA QUADRIFOGLIO,2022#4 DR
ALFA,STELVIO,2022,SUV,MPV,AWD,5,5115,5247,,,,,0,0,,,,ALFA#STELVIO,2022#SUV
ALFA,STELVIO,2022,SUV,MPV,RWD,5,5115,5247,,,,,0,0,,,,ALFA#STELVIO,2022#SUV
ALFA,STELVIO QUADRIFOGLIO,2022,SUV,MPV,AWD,5,5423,5423,,,,,0,0,,,,ALFA#STELVIO QUADRIFOGLIO,2022#SUV
AUDI,AUDI A3,2022,4 DR,PC,AWD,5,4299,4299,,,,,0,0,,,,AUDI#AUDI A3,2022#4 DR
AUDI,AUDI A3,2022,4 DR,PC,FWD,5,4299,4299,,,,,0,0,,,,AUDI#AUDI A3,2022#4 DR
AUDI,AUDI A4,2022,4 DR,PC,AWD,5,4839,4861,WAUANAF40HN025918,3584,WAUGNAF43HN025518,WAUGNAF40HN023211,0.099,1.46,5,,,AUDI#AUDI A4,2022#4 DR
AUDI,AUDI A4 ALLROAD,2022,SW,MPV,AWD,5,5049,5049,,3584,WAUGNAF43HN025518,WAUGNAF40HN023211,0.099,,,,,AUDI#AUDI A4 ALLROAD,2022#SW
AUDI,AUDI A5,2022,2 DR,PC,AWD,4,4784,4784,,,,,0,0,,,,AUDI#AUDI A5,2022#2 DR
AUDI,AUDI A5 CABRIOLET,2022,C,PC,AWD,4,5126,5126,,,,,0,0,,,,AUDI#AUDI A5 CABRIOLET,2022#C
AUDI,AUDI A5 SPORTBACK,2022,4 DR,PC,AWD,5,5015,5038,WAUANAF40HN025918,3584,WAUGNAF43HN025518,WAUGNAF40HN023211,0.099,1.46,5,,,AUDI#AUDI A5 SPORTBACK,2022#4 DR
AUDI,AUDI A6,2022,4 DR,PC,AWD,5,5335,5556,WAUD8AF2XKN129794,4028,WAUD8BF2XLN072276,WAUD8AF2XKN129455,0.089,1.52,5,,,AUDI#AUDI A6,2022#4 DR
AUDI,AUDI A6 ALLROAD,2022,SW,PC,AWD,5,5677,5677,WAUD8AF2XKN129794,4028,WAUD8BF2XLN072276,WAUD8AF2XKN129455,0.089,1.52,5,,,AUDI#AUDI A6 ALLROAD,2022#SW
AUDI,AUDI A7,2022,4 DR,PC,AWD,5,5578,5578,,4028,WAUD8BF2XLN072276,WAUD8AF2XKN129455,0.089,,,,,AUDI#AUDI A7,2022#4 DR
AUDI,AUDI A7 PHEV,2022,4 DR,PC,AWD,5,5997,5997,,,,,0,0,,,,AUDI#AUDI A7 PHEV,2022#4 DR
AUDI,AUDI A8 LWB,2022,4 DR,PC,AWD,4 or 5,6140,6382,,,,,0,0,,,,AUDI#AUDI A8 LWB,2022#4 DR
AUDI,AUDI E-TRON,2022,SUV,MPV,AWD,5,7066,7066,WA1LAAGE0KB014841,5760,WA1LAAGEXKB014815,WA1LAAGE9KB013705,0.092,1.5,5,,,AUDI#AUDI E-TRON,2022#SUV
AUDI,AUDI E-TRON GT,2022,4 DR,PC,AWD,5,6261,6261,,,,,0,0,,,,AUDI#AUDI E-TRON GT,2022#4 DR
AUDI,AUDI E-TRON S,2022,SUV,MPV,AWD,5,7220,7220,WA1LAAGE0KB014841,5760,,,0.092,1.5,5,,,AUDI#AUDI E-TRON S,2022#SUV
AUDI,AUDI E-TRON SPORTBACK,2022,SUV,MPV,AWD,5,7066,7066,WA1LAAGE0KB014841,5760,WA1LAAGEXKB014815,WA1LAAGE9KB013705,0.092,1.5,5,,,AUDI#AUDI E-TRON SPORTBACK,2022#SUV
AUDI,AUDI E-TRON S SPORTBACK,2022,SUV,MPV,AWD,5,7220,7220,WA1LAAGE0KB014841,5760,,,0.092,1.5,5,,,AUDI#AUDI E-TRON S SPORTBACK,2022#SUV
AUDI,AUDI Q3,2022,SUV,MPV,AWD,5,5115,5126,WA1AECF30K1084787,3863,WA1AECF31K1082840,WA1AECF3XK1081833,0.164,1.24,4,,,AUDI#AUDI Q3,2022#SUV
AUDI,AUDI Q4 E-TRON,2022,SUV,MPV,AWD,5,5842,6041,WA1J2BFZ5NP047937,4981,WA1H2BFZ4NP054134,WA1J2BFZ4NP052465,0.113,1.39,4,,,AUDI#AUDI Q4 E-TRON,2022#SUV
AUDI,AUDI Q4 SPORTBACK E-TRON,2022,SUV,MPV,AWD,5,6052,6052,WA1J2BFZ5NP047937,4981,WA1H2BFZ4NP054134,WA1J2BFZ4NP052465,0.113,1.39,4,,,AUDI#AUDI Q4 SPORTBACK E-TRON,2022#SUV
AUDI,AUDI Q5,2022,SUV,MPV,AWD,5,5489,5489,WA1ANAFY2J2063853,4088,WA1ANAFY2J2022784,WA1ANAFY3J2050951,0.164,1.24,4,,,AUDI#AUDI Q5,2022#SUV
AUDI,AUDI Q5 PHEV,2022,SUV,MPV,AWD,5,5941,5941,,,,,0,0,,,,AUDI#AUDI Q5 PHEV,2022#SUV
AUDI,AUDI Q5 SPORTBACK,2022,SUV,MPV,AWD,5,5489,5489,WA1ANAFY2J2063853,4088,WA1ANAFY2J2022784,WA1ANAFY3J2050951,0.164,1.24,4,,,AUDI#AUDI Q5 SPORTBACK,2022#SUV
AUDI,AUDI Q7,2022,SUV,MPV,AWD,7,6393,6581,,4677,,WA1AHAF73JD008119,0.157,1.2564,4,,,AUDI#AUDI Q7,2022#SUV
AUDI,AUDI Q8,2022,SUV,MPV,AWD,5,6471,6471,WA1AVAF19KD010530,4930,,WA1AVAF14KD010029,0.158,1.2523,4,,,AUDI#AUDI Q8,2022#SUV
AUDI,AUDI R8,2022,2 DR,PC,AWD,2,4266,4354,,,,,0,0,,,,AUDI#AUDI R8,2022#2 DR
AUDI,AUDI R8,2022,2 DR,PC,RWD,2,4266,4354,,,,,0,0,,,,AUDI#AUDI R8,2022#2 DR
AUDI,AUDI R8 SPYDER,2022,C,PC,AWD,2,4497,4564,,,,,0,0,,,,AUDI#AUDI R8 SPYDER,2022#C
AUDI,AUDI R8 SPYDER,2022,C,PC,RWD,2,4497,4564,,,,,0,0,,,,AUDI#AUDI R8 SPYDER,2022#C
AUDI,AUDI RS 3,2022,4 DR,PC,AWD,5,4608,4608,,,,,0,0,,,,AUDI#AUDI RS 3,2022#4 DR
AUDI,AUDI RS 5,2022,2 DR,PC,AWD,4,4982,4982,,,,,0,0,,,,AUDI#AUDI RS 5,2022#2 DR
AUDI,AUDI RS 5 SPORTBACK,2022,4 DR,PC,AWD,5,5247,5247,,3584,,,0.099,1.46,5,,,AUDI#AUDI RS 5 SPORTBACK,2022#4 DR
AUDI,AUDI RS 6 AVANT,2022,SW,PC,AWD,5,6041,6041,,,,,0,0,,,,AUDI#AUDI RS 6 AVANT,2022#SW
AUDI,AUDI RS 7,2022,4 DR,PC,AWD,5,6030,6030,,,,,0,0,,,,AUDI#AUDI RS 7,2022#4 DR
AUDI,AUDI RS E-TRON GT,2022,4 DR,PC,AWD,5,6305,6305,,,,,0,0,,,,AUDI#AUDI RS E-TRON GT,2022#4 DR
AUDI,AUDI RS Q8,2022,SUV,MPV,AWD,5,6647,6647,,4930,,,0.158,1.2523,4,,,AUDI#AUDI RS Q8,2022#SUV
AUDI,AUDI S3,2022,4 DR,PC,AWD,5,4508,4508,,,,,0,0,,,,AUDI#AUDI S3,2022#4 DR
AUDI,AUDI S4,2022,4 DR,PC,AWD,5,5082,5082,,3584,,,0.099,1.46,5,,,AUDI#AUDI S4,2022#4 DR
AUDI,AUDI S5,2022,2 DR,PC,AWD,4,4905,4905,,,,,0,0,,,,AUDI#AUDI S5,2022#2 DR
AUDI,AUDI S5 CABRIOLET,2022,C,PC,AWD,4,5225,5225,,,,,0,0,,,,AUDI#AUDI S5 CABRIOLET,2022#C
AUDI,AUDI S5 SPORTBACK,2022,4 DR,PC,AWD,5,5170,5170,,3584,,,0.099,1.46,5,,,AUDI#AUDI S5 SPORTBACK,2022#4 DR
AUDI,AUDI S6,2022,4 DR,PC,AWD,5,5787,5787,,4028,,,0.089,1.52,5,,,AUDI#AUDI S6,2022#4 DR
AUDI,AUDI S7,2022,4 DR,PC,AWD,5,5886,5886,,,,,0,0,,,,AUDI#AUDI S7,2022#4 DR
AUDI,AUDI S8 LWB,2022,4 DR,PC,AWD,4 or 5,6537,6537,,,,,0,0,,,,AUDI#AUDI S8 LWB,2022#4 DR
AUDI,AUDI SQ5,2022,SUV,MPV,AWD,5,5743,5743,,4103,,,0.163,1.2424,4,,,AUDI#AUDI SQ5,2022#SUV
AUDI,AUDI SQ5 SPORTBACK,2022,SUV,MPV,AWD,5,5743,5743,,4103,,,0.163,1.2424,4,,,AUDI#AUDI SQ5 SPORTBACK,2022#SUV
AUDI,AUDI SQ7,2022,SUV,MPV,AWD,7,6944,6944,,4677,,,0.157,1.2564,4,,,AUDI#AUDI SQ7,2022#SUV
AUDI,AUDI SQ8,2022,SUV,MPV,AWD,5,6581,6581,,4930,,,0.158,1.2523,4,,,AUDI#AUDI SQ8,2022#SUV
AUDI,AUDI TT,2022,2 DR,PC,AWD,2+2,4112,4112,,,,,0,0,,,,AUDI#AUDI TT,2022#2 DR
AUDI,AUDI TT ROADSTER,2022,C,PC,AWD,2,4067,4067,,,,,0,0,,,,AUDI#AUDI TT ROADSTER,2022#C
AUDI,AUDI TT RS,2022,2 DR,PC,AWD,2+2,4178,4178,,,,,0,0,,,,AUDI#AUDI TT RS,2022#2 DR
AUDI,AUDI TTS,2022,2 DR,PC,AWD,2+2,4134,4134,,,,,0,0,,,,AUDI#AUDI TTS,2022#2 DR
BENTLEY,BENTAYGA HYBRID,2022,SUV,MPV,AWD,4 or 5,,7170,,,,,0,0,,,,BENTLEY#BENTAYGA HYBRID,2022#SUV
BENTLEY,BENTAYGA SPEED,2022,SUV,MPV,AWD,4 or 5 or 7,,7170,,,,,0,0,,,,BENTLEY#BENTAYGA SPEED,2022#SUV
BENTLEY,BENTAYGA V8,2022,SUV,MPV,AWD,4 or 5 or 7,,7170,,,,,0,0,,,,BENTLEY#BENTAYGA V8,2022#SUV
BENTLEY,CONTINENTAL GT,2022,2 DR,PC,AWD,4,,6008,,,,,0,0,,,,BENTLEY#CONTINENTAL GT,2022#2 DR
BENTLEY,CONTINENTAL GT,2022,C,PC,AWD,4,,6316,,,,,0,0,,,,BENTLEY#CONTINENTAL GT,2022#C
BENTLEY,CONTINENTAL GT SPEED,2022,C,PC,AWD,4,,6316,,,,,0,0,,,,BENTLEY#CONTINENTAL GT SPEED,2022#C
BENTLEY,CONTINENTAL GT SPEED,2022,2 DR,PC,AWD,4,,7170,,,,,0,0,,,,BENTLEY#CONTINENTAL GT SPEED,2022#2 DR
BENTLEY,CONTINENTAL GT V8,2022,C,PC,AWD,4,,6173,,,,,0,0,,,,BENTLEY#CONTINENTAL GT V8,2022#C
BENTLEY,CONTINENTAL GT V8,2022,2 DR,PC,AWD,4,,6008,,,,,0,0,,,,BENTLEY#CONTINENTAL GT V8,2022#2 DR
BENTLEY,FLYING SPUR,2022,4 DR,PC,AWD,4 or 5,,6614,,,,,0,0,,,,BENTLEY#FLYING SPUR,2022#4 DR
BENTLEY,FLYING SPUR HYBRID,2022,4 DR,PC,AWD,4 or 5,,6680,,,,,0,0,,,,BENTLEY#FLYING SPUR HYBRID,2022#4 DR
BENTLEY,FLYING SPUR V8,2022,4 DR,PC,AWD,4 or 5,,6570,,,,,0,0,,,,BENTLEY#FLYING SPUR V8,2022#4 DR
BMW,2 SERIES COUPE,2022,2 DR,PC,AWD,4,4398,4773,,,,,0,0,,,,BMW#2 SERIES COUPE,2022#2 DR
BMW,2 SERIES COUPE,2022,2 DR,PC,RWD,4,4398,4773,,,,,0,0,,,,BMW#2 SERIES COUPE,2022#2 DR
BMW,2 SERIES GRAN COUPE,2022,4 DR,PC,AWD,5,4420,4630,,,,,0,0,,,,BMW#2 SERIES GRAN COUPE,2022#4 DR
BMW,330E,2022,4 DR,PC,AWD,5,5126,5225,,,,,0,0,,,,BMW#330E,2022#4 DR
BMW,330E,2022,4 DR,PC,RWD,5,5126,5225,,,,,0,0,,,,BMW#330E,2022#4 DR
BMW,3 SERIES,2022,4 DR,PC,AWD,5,4586,4949,WBA5R7C02MFK51022,3648,WBA5R1C08MFK51099,WBA5R1C04MFK51620,0.092,1.5,5,,,BMW#3 SERIES,2022#4 DR
BMW,3 SERIES,2022,4 DR,PC,RWD,5,4586,4949,WBA5R7C02MFK51022,3648,WBA5R1C08MFK51099,WBA5R1C04MFK51620,0.092,1.5,5,,,BMW#3 SERIES,2022#4 DR
BMW,4 SERIES,2022,2 DR,PC,AWD,4,4431,4729,,,,,0,0,,,,BMW#4 SERIES,2022#2 DR
BMW,4 SERIES,2022,C,PC,AWD,4,4839,5071,,,,,0,0,,,,BMW#4 SERIES,2022#C
BMW,4 SERIES,2022,C,PC,RWD,4,4839,5071,,,,,0,0,,,,BMW#4 SERIES,2022#C
BMW,4 SERIES,2022,2 DR,PC,RWD,4,4431,4729,,,,,0,0,,,,BMW#4 SERIES,2022#2 DR
BMW,4 SERIES GRAN COUPE,2022,4 DR,PC,AWD,5,4850,5247,,,,,0,0,,,,BMW#4 SERIES GRAN COUPE,2022#4 DR
BMW,4 SERIES GRAN COUPE,2022,4 DR,PC,RWD,5,4850,5247,,,,,0,0,,,,BMW#4 SERIES GRAN COUPE,2022#4 DR
BMW,530E,2022,4 DR,PC,AWD,5,5335,5470,,,,,0,0,,,,BMW#530E,2022#4 DR
BMW,530E,2022,4 DR,PC,RWD,5,5335,5470,,,,,0,0,,,,BMW#530E,2022#4 DR
BMW,5 SERIES,2022,4 DR,PC,AWD,5,4850,5430,,,,,0,0,,,,BMW#5 SERIES,2022#4 DR
BMW,5 SERIES,2022,4 DR,PC,RWD,5,4850,5430,,,,,0,0,,,,BMW#5 SERIES,2022#4 DR
BMW,745E XDRIVE,2022,4 DR,PC,AWD,5,5904,5904,,,,,0,0,,,,BMW#745E XDRIVE,2022#4 DR
BMW,7 SERIES,2022,4 DR,PC,AWD,5,5450,6261,,,,,0,0,,,,BMW#7 SERIES,2022#4 DR
BMW,7 SERIES,2022,4 DR,PC,RWD,5,5450,6261,,,,,0,0,,,,BMW#7 SERIES,2022#4 DR
BMW,8 SERIES,2022,2 DR,PC,AWD,4,5280,5280,,,,,0,0,,,,BMW#8 SERIES,2022#2 DR
BMW,8 SERIES,2022,C,PC,AWD,4,5545,5545,,,,,0,0,,,,BMW#8 SERIES,2022#C
